outputscale,omega,lml
1.660000000000000142e+00,-5.955000000000000071e+00,-1.602142706550731201e+11
1.705000000000000071e+00,-5.955000000000000071e+00,-1.601906888901140747e+11
1.750000000000000000e+00,-5.955000000000000071e+00,-1.603292768795310974e+11
1.794999999999999929e+00,-5.955000000000000071e+00,-1.597475781414365845e+11
1.839999999999999858e+00,-5.955000000000000071e+00,-1.610372616227193298e+11
1.884999999999999787e+00,-5.955000000000000071e+00,-1.617780515776182556e+11
1.929999999999999716e+00,-5.955000000000000071e+00,-1.585181289380734253e+11
1.974999999999999645e+00,-5.955000000000000071e+00,-1.613797534179895935e+11
2.019999999999999574e+00,-5.955000000000000071e+00,-1.600440892080963745e+11
2.064999999999999503e+00,-5.955000000000000071e+00,-1.622119571407161560e+11
2.109999999999999432e+00,-5.955000000000000071e+00,-1.581389731984193115e+11
